youtubeId,title,channelName,thumbnailUrl,description,videoUrl
i_PjjXKNpA4,"The Startup Playbook for Hiring Your First Engineers and AEs","Y Combinator",https://i.ytimg.com/vi/i_PjjXKNpA4/hqdefault.jpg,"Most founders think hiring is about interviewing. But it's actually about selling.

For Startup School, Juicebox co-founder \u0026 CEO David Paffenholz joins YC's Harj Taggar to share how early-stage founders can find, pitch, and close top engineering and sales talent— from crafting better outreach to winning great hires from Big Tech— even when you're an unknown startup.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
0:00 – Why your first hires matter
1:17 – What great candidates actually want
4:38 – How to sell your startup to top talent
7:49 – Finding and sourcing great engineers
13:17 – Writing outreach that gets replies
20:58 – Interviewing: sell first, assess second
25:59 – Closing fast and competing with Big Tech
31:06 – Common mistakes founders make
38:52 – When (and how) to hire a recruiter
43:11 – Final thoughts",https://www.youtube.com/watch?v=i_PjjXKNpA4
DULfEcPR0Gc,"Good News For Startups: Enterprise Is Bad At AI","Y Combinator",https://i.ytimg.com/vi/DULfEcPR0Gc/hqdefault.jpg,"MIT's new State of AI in Business report went viral for claiming that 95% of enterprise AI projects fail. But the real story isn't that AI doesn't work — it's just big companies can't build it.

In this episode of the Lightcone, Garry, Harj, Diana, and Jared break down what the study really says, why in-house enterprise AI efforts keep stalling, and how startups are filling the gap with products that learn, integrate, and actually deliver value.

Chapters:
0:00 Intro
2:08 The enterprise AI adoption gap and why the failure rate is high
3:32 Even Apple can be bad at software
4:30 Why getting enterprise software to actually work is so hard
11:08 The Reducto case study
13:39 The type of enterprise employee you should find as a founder
14:39 Meet founders who’ve been acquired by enterprises
15:25 Enterprise/startup tension and symbiosis
19:40 Outro

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs",https://www.youtube.com/watch?v=DULfEcPR0Gc
l0h3nAW13ao,"From Idea to $650M Exit: Lessons in Building AI Startups","Y Combinator",https://i.ytimg.com/vi/l0h3nAW13ao/hqdefault.jpg,"Jake Heller is the co-founder \u0026 CEO of Casetext, the AI legal startup behind CoCounsel, which was acquired by Thomson Reuters for $650 million.

In his talk at AI Startup School on June 17th, 2025, he shared how his team did it—from picking the right idea to building AI products that actually work—and how founders can turn a cool demo into a reliable tool used by real customers.

Chapters:
00:00 — How We Built a $650M AI Company
01:00 — Picking the Right Idea in the AI Era
04:45 — Three Types of AI Startups: Assist, Replace, or Do the Unthinkable
09:25 — How to Build Reliable AI Products (Not Just Demos)
16:30 — The Importance of Evals and Testing
24:20 — Why Product Quality Beats Marketing and Hype
26:00 — How to Price and Sell AI Products
27:45 — Building Trust with Customers
29:30 — Product Isn’t Just Pixels, It’s Everything Around It
33:00 — What Founders Should Really Focus On
36:00 — Q\u0026A: Picking Markets, Focus, and Defensibility",https://www.youtube.com/watch?v=l0h3nAW13ao
JZLZQVmfGn8,"Transformers Explained: The Discovery That Changed AI Forever","Y Combinator",https://i.ytimg.com/vi/JZLZQVmfGn8/hqdefault.jpg,"Nearly every modern AI model, from ChatGPT and Claude to Gemini and Grok, is built on the same foundation: the Transformer.

In this video, YC's Ankit Gupta traces how AI learned to understand language — from early RNNs and LSTMs to attention mechanisms and the breakthrough 2017 paper Attention Is All You Need — the discovery that unlocked the modern AI era.",https://www.youtube.com/watch?v=JZLZQVmfGn8
nGLmpKi-jRU,"Startup Advice: AI GTM, Pivoting & How To Hire","Y Combinator",https://i.ytimg.com/vi/nGLmpKi-jRU/hqdefault.jpg,"Every founder faces moments where they’re not sure what to do next — such as how to go to market with AI products, when to pivot, and who to hire.

In this episode of Office Hours, YC partners Pete, Brad, Nico, and Gustaf answer real questions from founders and share stories about how great teams build conviction, learn faster, and make better decisions as they grow.

Chapters:
0:00 - Intro
0:36 - Building an AI company in a legacy industry
7:00 - Time to grow vs long term defensibility
14:31 - Spending for temporary edge vs waiting for model leap
16:10 - When should you consider pivoting if you’ve got traction?
26:07 - The power of technically challenging problems
30:42 - When to start hiring?
35:18 - When is it a good idea to open source an enterprise SaaS product? 
38:16 - Outro",https://www.youtube.com/watch?v=nGLmpKi-jRU
Hm-ZIiwiN1o,"Billion-Dollar Unpopular Startup Ideas","Y Combinator",https://i.ytimg.com/vi/Hm-ZIiwiN1o/hqdefault.jpg,"Nine out of ten people might tell you you're crazy. The tenth might see what you see.

Garry, Harj, Jared, and Diana talk about contrarian bets — the ideas that look impossible until they work. From Uber and Coinbase to DoorDash and Flock Safety, they share how founders find opportunity where others see dead ends.

Chapters:
0:00 - Intro
2:00 - AI verticals are becoming more crowded
6:22 - Non-obvious successes
9:50 - End users can get regulations changed
18:05 - Finding contrarian ideas, what founders should look for 
25:10 - Flock Safety and selling to local governments
33:40 - The sci-fi founder and \",https://www.youtube.com/watch?v=Hm-ZIiwiN1o
IqwSb2hO1jE,"What Everyone Is Getting Wrong About AI And Jobs","Y Combinator",https://i.ytimg.com/vi/IqwSb2hO1jE/hqdefault.jpg,"For years, we've heard two major narratives about AI. One predicting the end of human work, the other dismissing it as hype. The truth is more nuanced, and more hopeful.

From radiology to software engineering, the pattern repeats: as technology makes tasks cheaper and faster, demand for human creativity and judgment grows.

YC's Garry Tan explores what history, economics, and real companies show us— that technology doesn't replace people, it redefines what we can do.",https://www.youtube.com/watch?v=IqwSb2hO1jE
ENG_DQF5E60,"This Startup Is Trying To Delete 29% Of All CO2 Emissions","Y Combinator",https://i.ytimg.com/vi/ENG_DQF5E60/hqdefault.jpg,"Paul Gross and his team at Remora are trying to do something that’s never been done before. They’re building mobile carbon capture devices for commercial trucks and trains. It's a system that captures CO2 from moving vehicles before those emissions ever enter the atmosphere. Then they turn those captured emissions into revenue by selling to customers that can turn the liquified CO2 into new products. 

In this episode of Hard Tech, YC’s Gustaf Alströmer visited Remora's headquarters outside of Detroit to find out how a recent college graduate with no engineering background is helping transform the $2 trillion transportation industry.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:00 - Carbon Capture on Trucks
00:47 - How It Works
02:33 - Remora’s Origin Story
04:19 - Lessons for Founders
06:19 - From YC to Detroit
07:59 - Building a World-Class Team
09:31 - Train Prototype
10:37 - Testing and Iteration
11:47 - Big Goals Ahead",https://www.youtube.com/watch?v=ENG_DQF5E60
DJjZzzPANBY,"Ask These Questions Before Starting An AI Startup","Y Combinator",https://i.ytimg.com/vi/DJjZzzPANBY/hqdefault.jpg,"Jordan Fisher is the co-founder \u0026 CEO of Standard AI and now leads an AI alignment research team at Anthropic. In his talk at AI Startup School on June 17th, 2025, he frames the future of startups through questions rather than answers—asking how founders should navigate a world where AGI may be just a few years away.

He surfaces the big questions startups should be asking in the age of AGI: Should you even start a company right now? What happens when software becomes commoditized? How do you build trust as teams shrink and AI takes on more responsibility?

Chapters:
0:00 – Why He's More Confused Than Ever
2:00 – Should You Even Start a Startup?
5:00 – Planning Beyond the Next Model
8:00 – Will Software Be Commoditized?
11:00 – Building AI-Native Teams
14:00 – Trust, Security, and Agents
18:00 – Auditing \u0026 Guardrails
21:00 – Alignment \u0026 Economic Pressure
24:00 – Data, Defensibility, and Hard Problems
28:00 – Neutrality and Control
32:00 – Changing the World vs. Just Making Money
36:00 – Build Something People Want (and Need)
39:00 – Audience Q\u0026A",https://www.youtube.com/watch?v=DJjZzzPANBY
bxBzsSsqQAM,"The 7 Most Powerful Moats For AI Startups","Y Combinator",https://i.ytimg.com/vi/bxBzsSsqQAM/hqdefault.jpg,"In the early days of a startup, speed is the best moat. But once you build something people want, how do you maintain your position and defend against the competition? In this episode of Lightcone, we dive into Hamilton Helmer’s Seven Powers framework to find out how these timeless business strategies hold up in today's world of AI startups.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:00 - The Moat Problem
01:30 - The Seven Powers Framework
04:20 - When to Think About Moats
08:40 - Forward Deployed Engineering
10:18 - Process Power
14:34 - Cornered Resources
19:30 - Switching Costs
24:54 - Counter Positioning
31:24 - The Workforce Displacement Reality
34:00 - Brand \u0026 Speed as Moats
37:30 - Network Economies
41:00 - Scale Economies
43:44 - Final Advice",https://www.youtube.com/watch?v=bxBzsSsqQAM
